Date
-9.097868393389562e-6
-1.2775735081385468e-5
-1.5078257732205256e-5
-9.716252473950473e-6
-2.093191438258608e-6
-2.37370599099615e-6
-8.247142467005789e-6
-1.3170337298912287e-5
-1.339428552499695e-5
-1.2396274839849649e-6
-4.450853017593127e-6
-3.929643362705808e-6
-3.3727505434947066e-6
-8.183339259453218e-7
-7.794085655027374e-6
-1.3112561585211743e-5
-4.279987861441361e-6
-1.3559953484773251e-5
-1.3710586580001877e-6
6.778166403704383e-6
5.497832850300962e-6
-5.559025414950186e-6
-5.780948669933579e-6
-9.702662214008269e-6
-4.605134321617732e-6
-1.1450239265020257e-5
-7.595767182184095e-6
-1.8516084975196088e-6
-1.3015389163095448e-5
-7.177305899752793e-6
-1.0479977978127002e-5
-6.647119262971866e-6
-9.610789544211228e-6
-1.4817931278772498e-5
-1.480277989168453e-7
-8.138276118187238e-6
-1.0279616538552992e-5
-4.076951644203533e-6
-3.765759278736774e-6
-1.7690507215665304e-5
-1.608109052427934e-5
-7.746369319031396e-6
-5.9027451040242365e-6
-8.845860482689928e-6
1.2513287510358396e-8
-1.518092650856233e-5
-1.4669593224828094e-5
-1.6945730076342512e-5
-7.2316371810564205e-6
6.07913143841646e-7
-6.735308354140908e-6
2.446925957583626e-6
-7.801105037300914e-6
-1.2281823708868556e-5
-7.682388582121248e-6
-9.133259844694615e-6
-7.711893073901865e-6
-8.705624345556458e-6
-3.7513335738356655e-6
-3.433190005352092e-7
-1.465415896769778e-5
-3.174794690341445e-7
-1.5435136763180818e-6
-1.7148357942208868e-5
-8.30068160951765e-6
-7.258111977468253e-6
-7.1498344883856e-6
4.5068331232275475e-6
5.3165519340301615e-6
3.3931403822097647e-6
-1.9487604471976827e-6
-1.3791629121612189e-5
-7.6171500590808754e-6
-1.0229188234443638e-5
-9.559350752142308e-6
-4.045137450982002e-6
-9.688790248009884e-6
-4.418536731023182e-6
-2.636912642342965e-6
-1.9266970084107737e-7
-5.788754787802326e-7
-1.2567404858000334e-5
-1.1980379297329819e-5
-4.112420086726845e-6
-3.958859760077058e-6
-9.561558076121323e-6
-6.566276311292501e-6
-7.184044029709809e-6
-8.111626331078314e-6
-9.095917818108983e-6
-5.996420949452186e-6
-8.179283365483355e-6
-7.160138864576019e-6
-8.144361397728074e-6
-3.3567292152356494e-6
-1.0199422658052073e-5
-7.750066953151563e-6
-8.401722718407779e-6
-5.5585787903428755e-6
-1.0498544373591906e-5
-1.0248172301987369e-5
-4.5341299386997774e-6
-7.772679737914616e-6
-1.2433776976540758e-5
-6.43995968358558e-6
-1.4145168483479234e-5
3.181384791774763e-6
-1.0464362962886994e-5
-1.3738338150268733e-5
-9.310054817061245e-6
-5.693538960288337e-6
-9.221990301979197e-6
-1.3987349371817247e-5
-1.1090936347920494e-6
-5.236287650815269e-6
1.3761169982221446e-6
-1.6292371205110452e-5
-1.632879416915381e-5
-1.0269353937838935e-5
-9.864846762770377e-6
4.6687771790180244e-6
-9.91743807371363e-6
-7.357230370993136e-6
-9.26098259295027e-6
-9.11985839877379e-6
-7.494982859646648e-6
-6.1457765623829216e-6
-1.6484531455802465e-5
-1.923585988279336e-5
-7.975457083004076e-6
-1.134226128828896e-5
-1.0403811207499864e-5
-8.513958086861054e-6
-1.2129217351716537e-5
